Order_ID,Customer_Name,Region,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Date,Ship_Date,Payment_Mode
10338,,West,Chennai,Technology,Phones,Product C,2236.78,2,0.39,,2022-08-13,2024-03-30,Cash
81431,Deepa,East,Delhi,Technology,Chairs,Product B,8481.78,1,0.06,478.38,2022-04-15,2022-12-06,UPI
22254,Arun,East,Hyderabad,Office Supplies,Storage,Product B,4205.85,6,0.19,718.79,2023-07-10,2024-02-28,UPI
61860,Kumar,East,Bangalore,Technology,Chairs,Product B,457.91,6,0.39,-133.82,2024-07-16,2023-07-12,Cash
21344,Rahul,South,Delhi,Technology,Binders,Product B,3282.07,8,0.21,1669.27,2022-12-22,2024-07-19,UPI
11750,Kumar,West,Chennai,Technology,Tables,Product C,7659.16,6,0.49,210.37,2023-06-22,2023-02-28,UPI
64756,Kumar,East,Mumbai,Technology,Chairs,Product D,9606.04,6,0.37,1457.52,2024-03-26,2022-09-18,Cash
77957,,North,Hyderabad,Office Supplies,Phones,Product B,2833.75,1,0.01,1177.49,2022-09-18,2023-09-19,Card
68053,Rahul,South,Chennai,Office Supplies,Storage,Product D,2540.51,7,0.44,995.11,2023-07-25,2024-01-11,Card
80855,Priya,South,Bangalore,Technology,Binders,Product C,5679.8,7,0.05,-19.64,2023-07-27,2022-03-08,Card
25896,Priya,West,Bangalore,Technology,Phones,Product A,8135.67,9,0.07,51.76,2024-03-27,2022-06-14,Cash
65761,Kumar,East,Mumbai,Furniture,Tables,Product C,7490.6,7,0.37,-381.63,2024-07-14,2022-06-15,Card
72552,Kumar,West,Mumbai,Furniture,Storage,Product B,5643.59,8,0.43,101.78,2024-07-01,2023-11-11,Cash
87454,Deepa,South,Hyderabad,Technology,Tables,Product A,,4,0.27,363.61,2022-03-11,2022-02-10,Cash
37935,Deepa,East,Hyderabad,Technology,Tables,Product C,2496.78,9,0.14,1582.86,2024-08-11,2023-10-29,UPI
47641,Priya,North,Mumbai,Furniture,Storage,Product C,,1,0.18,415.98,2023-03-23,2022-11-18,UPI
39711,Sneha,East,Mumbai,Furniture,Storage,Product D,2628.12,8,0.17,1386.55,2024-08-14,2022-12-28,Card
80342,Sneha,South,Bangalore,Technology,Tables,Product C,8855.74,3,0.16,598.61,2023-03-23,2022-09-28,Cash
22182,Priya,North,Mumbai,Office Supplies,Binders,Product A,1214.29,1,0.12,1462.17,2024-02-22,2022-11-22,Card
97833,Deepa,East,Delhi,Office Supplies,Storage,Product C,6829.43,2,0.3,1940.68,2022-09-14,2022-11-24,Card
66276,Deepa,North,Chennai,Technology,Phones,Product B,2676.8,6,0.45,99.6,2024-06-27,2023-08-12,UPI
29541,Sneha,North,Mumbai,Technology,Chairs,Product D,4808.22,5,0.15,1655.85,2024-08-01,2022-09-16,Card
92310,Arun,South,Hyderabad,Furniture,Binders,Product A,3064.19,3,0.09,1054.56,2024-06-14,2022-07-21,Card
54813,Arun,North,Delhi,Furniture,Storage,Product A,3300.13,9,0.42,1543.24,2024-07-18,2023-03-16,UPI
47198,Deepa,West,Hyderabad,Office Supplies,Storage,Product C,2677.89,8,0.37,1128.96,2023-09-29,2023-09-04,Card
18820,Arun,South,Delhi,Technology,Binders,Product B,7552.65,3,0.47,559.87,2024-07-14,2022-04-16,Card
34070,Rahul,West,Mumbai,Furniture,Chairs,Product D,3720.59,2,0.08,70.19,2023-06-15,2023-01-09,Cash
79768,Priya,North,Chennai,Office Supplies,Tables,Product A,7290.93,8,0.07,-324.91,2022-04-29,2024-06-25,Card
21122,,West,Hyderabad,Office Supplies,Phones,Product D,4615.09,5,0.27,838.8,2024-04-11,2022-06-15,UPI
90559,Deepa,East,Delhi,Office Supplies,Storage,Product C,5517.74,9,0.31,1975.82,2022-03-07,2022-04-25,UPI
83543,Kumar,North,Bangalore,Furniture,Chairs,Product B,5478.55,1,0.24,1345.1,2022-09-02,2023-09-09,Cash
93441,Sneha,East,Mumbai,Furniture,Phones,Product C,9760.94,3,0.3,318.36,2022-02-26,2023-07-05,UPI
51786,Deepa,West,Chennai,Technology,Binders,Product D,3733.92,5,0.09,1568.01,2022-02-13,2022-04-18,UPI
16737,Arun,East,Mumbai,Technology,Storage,Product C,2156.07,2,0.24,1422.46,2023-06-08,2023-12-02,UPI
46062,Sneha,North,Bangalore,Office Supplies,Tables,Product D,9126.74,3,0.33,204.09,2024-06-08,2023-01-01,Card
64237,Kumar,East,Chennai,Office Supplies,Binders,Product A,1830.91,4,0.22,,2023-02-28,2022-01-23,Cash
61571,Arun,West,Bangalore,Furniture,Storage,Product A,8360.79,4,0.34,-204.59,2024-01-18,2023-10-24,Cash
35510,Rahul,West,Mumbai,Furniture,Chairs,Product C,1587.13,9,0.23,1693.27,2023-06-20,2024-09-26,Cash
29426,Arun,West,Delhi,Technology,Phones,Product A,6621.37,1,0.17,1591.41,2023-01-30,2022-05-11,Cash
47265,Rahul,North,Mumbai,Technology,Phones,Product D,1590.35,9,0.15,238.02,2023-03-26,2023-04-30,UPI
27850,Sneha,West,Mumbai,Technology,Storage,Product A,9238.55,9,0.21,212.99,2022-09-14,2023-12-02,Card
76150,Rahul,North,Mumbai,Furniture,Binders,Product B,5693.58,6,0.01,1482.16,2024-08-11,2024-03-08,UPI
97312,Sneha,East,Hyderabad,Office Supplies,Tables,Product B,3359.81,1,0.33,1844.34,2024-03-06,2022-07-20,UPI
99613,Sneha,West,Bangalore,Technology,Chairs,Product C,1489.2,6,0.42,1447.84,2024-04-15,2024-01-19,UPI
84910,Sneha,East,Bangalore,Technology,Storage,Product C,,8,0.18,1013.95,2022-12-27,2024-08-11,UPI
62375,Sneha,South,Bangalore,Furniture,Chairs,Product C,7079.7,5,0.02,106.68,2024-02-02,2023-09-14,Cash
45435,Sneha,East,Hyderabad,Technology,Phones,Product C,3911.01,5,0.49,814.37,2023-08-29,2023-06-07,Cash
67132,,South,Delhi,Office Supplies,Tables,Product D,,1,0.13,83.78,2023-01-15,2024-08-20,Card
88945,Sneha,East,Mumbai,Furniture,Chairs,Product D,5816.35,1,0.06,1520.03,2023-03-19,2023-02-26,UPI
92050,Arun,North,Delhi,Technology,Storage,Product B,4236.44,8,0.18,467.4,2024-08-24,2022-08-16,Cash
12983,Sneha,East,Hyderabad,Technology,Tables,Product D,1741.48,5,0.37,1584.24,2024-06-10,2024-07-20,Card
30662,,North,Bangalore,Furniture,Binders,Product A,1624.48,8,0.15,454.02,2023-06-18,2022-07-30,UPI
33510,Sneha,North,Mumbai,Furniture,Storage,Product B,7103.87,2,0.29,1560.37,2023-04-19,2022-09-04,UPI
88187,Kumar,West,Chennai,Technology,Chairs,Product C,9749.25,4,0.21,333.29,2022-06-06,2022-10-17,Cash
50998,Sneha,North,Chennai,Office Supplies,Tables,Product C,2407.63,9,0.06,600.33,2022-03-30,2022-03-09,UPI
66846,Sneha,South,Delhi,Furniture,Storage,Product D,7754.17,3,0.17,1038.72,2022-07-21,2024-05-19,UPI
16640,Rahul,West,Bangalore,Office Supplies,Tables,Product B,967.31,6,0.36,-324.28,2024-09-06,2022-06-04,Cash
54547,Priya,West,Chennai,Technology,Tables,Product D,3877.6,7,0.31,1870.52,2023-04-07,2023-05-08,Card
64620,Rahul,East,Delhi,Office Supplies,Tables,Product D,5116.21,3,0.06,934.01,2023-04-26,2023-03-13,Card
25317,Kumar,North,Hyderabad,Technology,Chairs,Product D,2760.59,1,0.08,769.55,2023-12-10,2023-12-06,Cash
17564,Priya,North,Delhi,Technology,Storage,Product B,5342.83,2,0.32,1598.48,2023-07-11,2022-08-08,Cash
37345,Deepa,South,Delhi,Technology,Phones,Product C,8837.88,7,0.41,1664.41,2023-03-30,2023-03-07,Card
89273,Deepa,East,Delhi,Technology,Phones,Product A,9449.94,7,0.17,805.65,2023-04-15,2023-05-19,Card
84859,Kumar,East,Mumbai,Office Supplies,Chairs,Product C,1095.51,1,0.3,1818.16,2023-01-15,2023-10-30,Cash
90765,Rahul,West,Delhi,Technology,Chairs,Product B,2791.27,7,0.09,-338.16,2023-02-05,2024-03-01,Cash
84038,Arun,West,Delhi,Technology,Tables,Product C,9793.43,6,0.16,-216.94,2022-03-20,2023-08-19,Cash
62393,Kumar,West,Mumbai,Office Supplies,Storage,Product C,2777.14,6,0.01,991.97,2023-07-05,2022-08-11,UPI
76081,,South,Mumbai,Furniture,Storage,Product A,6957.8,7,0.38,385.16,2024-07-24,2023-03-13,Cash
39430,Priya,South,Hyderabad,Office Supplies,Binders,Product C,2609.19,7,0.2,660.56,2024-03-06,2022-10-09,UPI
85532,Sneha,West,Bangalore,Office Supplies,Binders,Product C,3628.02,1,0.41,320.2,2023-01-21,2023-09-17,Card
37788,Deepa,East,Chennai,Office Supplies,Phones,Product C,1993.66,5,0.35,511.81,2024-09-04,2022-04-04,Card
58543,Priya,South,Chennai,Technology,Binders,Product D,8577.37,8,0.41,1556.62,2023-10-29,2023-06-10,Cash
23919,Kumar,East,Delhi,Technology,Binders,Product B,8838.22,8,0.14,983.69,2023-10-23,2022-05-21,Cash
79346,Priya,East,Hyderabad,Technology,Phones,Product B,3039.43,3,0.09,1993.36,2022-12-09,2023-10-31,Card
49974,Kumar,North,Delhi,Furniture,Phones,Product A,8253.54,3,0.49,1467.2,2024-06-21,2022-01-25,Card
26371,Arun,West,Chennai,Technology,Binders,Product D,3646.59,7,0.36,184.17,2023-03-21,2023-02-23,Card
55084,Sneha,North,Mumbai,Furniture,Storage,Product D,1080.29,4,0.42,160.86,2022-02-21,2024-09-04,Card
39629,Deepa,West,Bangalore,Technology,Binders,Product C,7604.96,6,0.01,339.75,2022-09-08,2024-01-04,Cash
61184,Priya,West,Hyderabad,Office Supplies,Tables,Product B,6004.82,9,0.18,1608.15,2024-08-01,2022-12-16,UPI
71916,Kumar,East,Mumbai,Technology,Tables,Product A,2816.39,2,0.37,-431.78,2024-06-12,2022-08-27,Card
83972,Rahul,West,Bangalore,Furniture,Tables,Product D,,2,0.04,75.45,2023-10-21,2024-02-06,Card
72187,,East,Hyderabad,Furniture,Chairs,Product C,9758.67,6,0.28,1762.3,2022-11-25,2024-07-24,UPI
22984,Arun,East,Hyderabad,Technology,Tables,Product A,8638.76,3,0.21,1099.74,2024-06-26,2022-07-04,Cash
43039,Kumar,West,Chennai,Office Supplies,Storage,Product D,8117.0,1,0.01,67.12,2023-05-09,2023-05-25,UPI
95431,Sneha,East,Mumbai,Technology,Chairs,Product A,1367.38,2,0.12,47.86,2022-12-16,2022-07-19,Cash
93691,Sneha,East,Hyderabad,Technology,Chairs,Product D,7576.35,7,0.14,1656.55,2024-08-24,2023-11-15,Cash
68606,Arun,East,Hyderabad,Technology,Tables,Product A,2223.95,4,0.06,1734.39,2024-02-09,2022-05-05,Cash
20616,Arun,South,Bangalore,Office Supplies,Binders,Product D,9776.15,2,0.32,140.33,2024-02-24,2024-07-15,Cash
60072,Sneha,East,Chennai,Furniture,Phones,Product D,615.68,8,0.12,551.28,2023-04-04,2023-07-02,Cash
34574,Priya,South,Delhi,Office Supplies,Binders,Product A,3586.17,4,0.14,1586.49,2023-05-13,2023-01-18,Card
13430,Priya,South,Chennai,Furniture,Binders,Product D,4343.61,4,0.45,1427.52,2022-05-05,2024-04-06,Cash
22676,Kumar,East,Delhi,Furniture,Chairs,Product D,8259.61,2,0.23,,2022-07-23,2023-06-01,Card
20816,Rahul,East,Mumbai,Furniture,Chairs,Product D,7685.61,1,0.2,796.0,2024-02-07,2022-01-08,Cash
42733,Kumar,South,Mumbai,Office Supplies,Chairs,Product A,3812.42,1,0.36,1778.87,2023-10-05,2022-11-02,Card
95680,,South,Hyderabad,Technology,Storage,Product A,5699.05,3,0.45,314.88,2022-01-21,2023-09-08,UPI
12050,,East,Mumbai,Technology,Storage,Product D,8372.39,6,0.01,-108.32,2023-08-13,2022-07-13,UPI
43933,Deepa,East,Hyderabad,Technology,Phones,Product D,280.18,7,0.22,1271.83,2024-04-26,2023-01-13,Card
34951,Kumar,West,Chennai,Technology,Chairs,Product A,8041.56,9,0.31,848.39,2023-07-17,2023-06-11,Cash
42413,Kumar,South,Mumbai,Technology,Tables,Product C,9474.27,5,0.16,1636.46,2022-12-28,2022-02-07,Card
44801,Rahul,South,Chennai,Office Supplies,Chairs,Product D,417.44,9,0.39,-297.1,2022-12-27,2024-09-03,Card
65619,,West,Chennai,Office Supplies,Storage,Product C,,8,0.49,1609.23,2024-02-17,2022-03-13,Cash
42913,Arun,South,Mumbai,Office Supplies,Chairs,Product A,3510.69,1,0.47,233.24,2022-04-26,2022-10-18,UPI
50600,Rahul,North,Chennai,Office Supplies,Storage,Product D,968.92,3,0.13,1137.14,2022-02-24,2022-04-17,Card
67775,Arun,South,Mumbai,Office Supplies,Chairs,Product C,4844.83,8,0.11,-399.68,2022-10-19,2023-12-19,UPI
45400,,West,Mumbai,Office Supplies,Tables,Product A,7314.24,9,0.48,1023.95,2022-02-20,2022-11-11,UPI
14494,Priya,North,Mumbai,Office Supplies,Phones,Product C,5712.3,4,0.23,1293.18,2024-04-21,2022-02-26,UPI
90688,Sneha,East,Delhi,Technology,Tables,Product B,2044.68,6,0.1,421.88,2024-02-24,2022-04-19,Card
99431,Deepa,West,Chennai,Furniture,Storage,Product A,6582.63,4,0.35,38.53,2022-09-11,2023-10-17,Card
84691,Kumar,West,Bangalore,Office Supplies,Binders,Product B,6880.06,9,0.14,844.08,2023-05-07,2024-01-09,Cash
53001,Deepa,East,Mumbai,Furniture,Tables,Product A,9331.21,2,0.13,1582.98,2024-09-11,2022-11-05,Cash
77364,,West,Chennai,Office Supplies,Chairs,Product A,1553.29,6,0.44,308.87,2023-07-27,2024-05-11,Card
55028,Priya,South,Hyderabad,Office Supplies,Phones,Product D,6954.13,3,0.08,131.17,2024-05-08,2024-04-02,Cash
47573,Arun,East,Mumbai,Technology,Chairs,Product B,9123.13,4,0.03,197.34,2024-09-19,2022-02-07,UPI
10806,Sneha,West,Mumbai,Furniture,Chairs,Product B,5065.49,2,0.13,1872.83,2024-08-28,2022-05-15,UPI
66638,Rahul,East,Bangalore,Technology,Tables,Product B,3681.82,8,0.3,398.19,2024-06-27,2024-06-07,Card
39757,Sneha,East,Delhi,Technology,Phones,Product A,1790.42,8,0.06,-490.99,2024-08-18,2022-01-27,UPI
44636,Priya,East,Delhi,Furniture,Binders,Product B,8681.19,1,0.24,1454.2,2024-05-12,2024-04-30,Card
90097,Deepa,North,Mumbai,Technology,Chairs,Product B,4003.04,6,0.31,1248.19,2022-08-13,2022-02-08,Card
58280,Rahul,West,Chennai,Office Supplies,Phones,Product D,9256.34,1,0.42,-178.58,2023-04-14,2022-01-21,Card
34262,Arun,North,Hyderabad,Office Supplies,Binders,Product C,8492.81,6,0.11,1962.26,2024-04-27,2022-02-06,UPI
90435,Priya,West,Hyderabad,Office Supplies,Chairs,Product C,3828.73,7,0.41,1020.16,2022-04-13,2022-12-31,Card
72211,Rahul,South,Chennai,Office Supplies,Phones,Product B,5781.75,2,0.12,751.95,2024-09-09,2023-02-24,Card
64842,Priya,South,Mumbai,Office Supplies,Tables,Product B,,9,0.34,455.55,2024-08-27,2024-04-03,Cash
66979,Priya,South,Hyderabad,Technology,Chairs,Product B,2705.89,8,0.22,1746.68,2022-02-17,2023-03-08,UPI
91470,Arun,West,Delhi,Technology,Chairs,Product B,7131.7,9,0.06,109.91,2024-01-07,2023-06-04,Card
48197,Kumar,East,Chennai,Office Supplies,Phones,Product C,6811.32,4,0.36,214.42,2022-12-08,2023-04-14,Cash
51844,Rahul,East,Bangalore,Office Supplies,Chairs,Product D,3598.36,4,0.11,,2022-08-21,2024-06-17,Card
74754,Arun,North,Mumbai,Technology,Binders,Product A,8105.22,8,0.09,1397.8,2023-08-05,2022-07-20,UPI
44157,Priya,North,Chennai,Furniture,Chairs,Product B,2434.78,1,0.18,988.87,2023-07-13,2023-07-02,Cash
87129,Arun,South,Hyderabad,Technology,Storage,Product B,4666.58,8,0.33,,2022-08-16,2023-07-24,Cash
50042,Kumar,North,Mumbai,Technology,Binders,Product C,4778.05,7,0.12,46.18,2023-06-06,2024-02-09,Card
71665,Sneha,West,Delhi,Technology,Phones,Product B,3474.09,7,0.09,1127.92,2023-11-28,2022-08-01,Card
92856,Rahul,West,Mumbai,Technology,Binders,Product D,9551.19,9,0.0,1413.65,2023-08-15,2023-09-03,UPI
37376,Kumar,North,Mumbai,Technology,Storage,Product D,6997.17,7,0.24,394.72,2022-01-13,2024-03-06,UPI
65554,Deepa,North,Delhi,Furniture,Storage,Product B,5438.07,2,0.21,1503.37,2023-05-14,2023-05-18,Card
24199,Rahul,North,Delhi,Office Supplies,Chairs,Product C,5154.1,1,0.12,371.98,2023-03-21,2022-08-31,Cash
91412,Kumar,North,Mumbai,Office Supplies,Chairs,Product B,1677.03,1,0.03,1395.35,2024-04-05,2022-06-21,UPI
60948,Priya,South,Delhi,Furniture,Tables,Product B,3784.65,7,0.21,-415.67,2022-12-06,2024-05-10,UPI
83781,Rahul,South,Chennai,Office Supplies,Binders,Product C,6760.46,5,0.39,877.91,2022-11-20,2022-10-23,Cash
82750,Rahul,North,Delhi,Office Supplies,Tables,Product D,9253.25,4,0.36,1923.82,2023-08-19,2024-07-12,Card
76262,Arun,West,Delhi,Office Supplies,Storage,Product A,8182.99,5,0.43,1953.11,2023-08-21,2024-01-11,UPI
56600,Priya,South,Mumbai,Furniture,Chairs,Product B,3073.86,6,0.0,204.38,2022-06-06,2022-11-13,Cash
86898,Deepa,West,Chennai,Furniture,Chairs,Product D,4396.17,6,0.48,603.5,2023-10-18,2022-05-09,UPI
72483,Sneha,East,Bangalore,Office Supplies,Chairs,Product B,920.88,1,0.17,,2023-07-29,2023-04-15,Cash
28297,Kumar,West,Bangalore,Office Supplies,Phones,Product A,1111.51,2,0.5,1683.35,2023-03-07,2024-03-04,UPI
40448,Arun,North,Hyderabad,Office Supplies,Storage,Product C,4755.28,3,0.13,921.43,2023-07-09,2023-01-04,Card
36172,Kumar,East,Delhi,Technology,Chairs,Product D,5349.17,4,0.24,462.75,2023-02-11,2022-01-23,Cash
52874,Deepa,South,Delhi,Technology,Storage,Product A,2713.87,6,0.18,-218.07,2022-06-07,2022-11-14,UPI
17657,Deepa,South,Chennai,Technology,Chairs,Product B,6463.55,9,0.18,1866.92,2022-07-04,2024-01-30,UPI
94386,Rahul,East,Bangalore,Furniture,Binders,Product A,7063.47,2,0.42,825.55,2024-03-08,2022-04-02,Cash
35425,Deepa,West,Hyderabad,Office Supplies,Storage,Product D,3061.25,8,0.37,207.32,2023-05-06,2023-02-10,Cash
36685,Kumar,South,Chennai,Furniture,Tables,Product C,7608.4,9,0.5,375.54,2024-04-14,2023-06-04,Card
34578,Priya,North,Delhi,Furniture,Phones,Product B,2135.49,2,0.31,176.74,2024-08-09,2023-03-29,Cash
38831,Priya,East,Bangalore,Furniture,Tables,Product C,5488.09,9,0.23,1004.52,2023-06-20,2024-02-19,UPI
17906,Rahul,North,Hyderabad,Office Supplies,Storage,Product C,8062.38,7,0.05,1824.91,2022-12-23,2024-06-28,Card
71413,Sneha,East,Mumbai,Technology,Chairs,Product A,5416.39,9,0.5,1641.73,2023-12-18,2023-09-03,Cash
64028,Kumar,South,Bangalore,Office Supplies,Storage,Product A,9088.83,6,0.28,,2022-12-28,2022-06-01,UPI
17287,Kumar,West,Hyderabad,Office Supplies,Phones,Product D,679.16,2,0.35,1566.25,2022-08-12,2023-03-24,Cash
43660,Deepa,East,Chennai,Furniture,Storage,Product D,5924.31,8,0.2,557.76,2023-09-05,2024-08-16,UPI
85758,Kumar,East,Mumbai,Furniture,Chairs,Product C,5661.38,9,0.27,130.77,2022-07-23,2022-03-23,UPI
70504,Arun,North,Hyderabad,Furniture,Tables,Product D,6637.5,8,0.47,1958.54,2022-01-08,2022-01-19,Card
69720,Sneha,South,Hyderabad,Technology,Binders,Product C,8350.73,2,0.08,259.72,2023-04-17,2022-05-20,Card
44701,Deepa,North,Delhi,Technology,Tables,Product B,7285.95,8,0.15,309.31,2022-06-21,2023-10-16,Cash
93300,Arun,South,Bangalore,Technology,Chairs,Product C,7923.8,3,0.08,1974.23,2023-12-21,2024-05-02,Card
27674,Rahul,North,Delhi,Office Supplies,Chairs,Product D,2959.29,3,0.4,-165.18,2022-04-06,2023-05-25,Cash
93560,Priya,East,Mumbai,Furniture,Phones,Product D,3936.22,9,0.03,,2023-11-05,2023-07-08,Card
33874,Rahul,North,Hyderabad,Office Supplies,Storage,Product C,6305.09,9,0.04,1839.53,2024-03-13,2024-07-09,Card
53642,Priya,West,Delhi,Technology,Storage,Product A,5579.27,9,0.15,779.49,2023-08-31,2023-11-13,Cash
75160,Rahul,South,Bangalore,Furniture,Tables,Product C,9614.93,4,0.26,-493.7,2022-11-02,2022-03-17,Card
27602,Kumar,South,Mumbai,Technology,Binders,Product C,1949.66,7,0.2,437.65,2023-10-19,2022-03-17,Card
98801,Arun,East,Chennai,Furniture,Binders,Product A,3577.66,8,0.02,-221.08,2022-09-15,2022-02-21,Card
35931,Priya,South,Delhi,Furniture,Phones,Product B,5770.28,5,0.48,540.47,2023-04-19,2022-01-12,Card
39192,Deepa,West,Mumbai,Office Supplies,Chairs,Product A,8692.84,1,0.48,1475.07,2024-08-07,2022-04-15,Cash
56542,Arun,North,Chennai,Office Supplies,Phones,Product D,9300.55,9,0.14,596.78,2022-10-27,2024-05-13,UPI
52520,Deepa,East,Delhi,Technology,Storage,Product A,3426.76,6,0.37,,2023-04-10,2023-01-25,Cash
74772,Arun,West,Mumbai,Office Supplies,Chairs,Product D,764.37,3,0.29,891.97,2023-09-06,2023-01-22,Cash
68762,Arun,South,Mumbai,Office Supplies,Phones,Product D,4274.04,3,0.12,954.23,2023-11-20,2022-10-28,Cash
60106,Rahul,South,Delhi,Office Supplies,Tables,Product C,4004.01,1,0.13,,2024-06-16,2022-12-07,Card
91121,Priya,West,Mumbai,Furniture,Storage,Product C,9866.22,8,0.25,270.89,2022-11-24,2023-01-26,Card
35559,Priya,North,Hyderabad,Office Supplies,Binders,Product B,4367.51,2,0.21,1554.18,2022-04-20,2024-09-18,UPI
43742,Arun,North,Delhi,Technology,Phones,Product D,3126.66,1,0.15,914.83,2023-12-11,2023-04-21,Card
79669,Kumar,East,Mumbai,Furniture,Storage,Product C,3717.24,7,0.4,,2024-06-23,2023-09-10,UPI
90199,Kumar,South,Chennai,Furniture,Storage,Product D,4029.57,9,0.24,237.82,2022-05-09,2024-03-14,UPI
31754,Deepa,West,Chennai,Office Supplies,Binders,Product B,,6,0.33,402.84,2024-08-22,2024-08-21,Card
13972,Deepa,North,Hyderabad,Furniture,Binders,Product D,902.05,8,0.09,1056.73,2024-05-20,2024-03-04,UPI
80831,Rahul,East,Delhi,Technology,Binders,Product B,3233.42,8,0.27,77.03,2022-05-17,2022-05-24,Cash
51873,Arun,South,Mumbai,Technology,Phones,Product B,,9,0.16,1800.83,2024-06-28,2024-03-21,Cash
19903,Deepa,South,Mumbai,Furniture,Binders,Product B,1615.71,7,0.26,937.28,2023-06-23,2022-06-21,Cash
13020,Deepa,East,Chennai,Office Supplies,Tables,Product C,7451.75,9,0.39,1800.04,2023-10-11,2022-01-15,UPI
51755,Sneha,East,Hyderabad,Office Supplies,Storage,Product A,3628.3,9,0.38,-383.99,2022-06-13,2023-11-02,UPI
95956,Arun,North,Chennai,Furniture,Binders,Product A,5859.68,1,0.18,356.53,2022-12-15,2023-03-27,Cash
96988,Rahul,West,Chennai,Technology,Storage,Product C,1085.53,6,0.35,-442.98,2024-09-06,2022-06-25,Card
55648,Deepa,South,Hyderabad,Furniture,Chairs,Product D,3133.48,8,0.47,180.63,2023-04-08,2023-11-07,Cash
19516,Rahul,West,Delhi,Office Supplies,Chairs,Product C,5058.56,9,0.31,1655.02,2024-05-17,2024-08-18,Card
12396,Priya,South,Mumbai,Office Supplies,Binders,Product D,2393.84,4,0.07,-408.48,2023-10-05,2022-05-14,Card
94082,Rahul,South,Delhi,Furniture,Storage,Product B,5464.51,2,0.34,590.37,2023-05-19,2023-06-26,UPI
29129,Kumar,West,Bangalore,Technology,Chairs,Product C,2275.62,9,0.05,-206.08,2024-06-03,2023-08-20,UPI
11591,Kumar,East,Bangalore,Furniture,Binders,Product A,6536.0,9,0.44,542.1,2022-05-31,2024-06-17,Card
21303,Rahul,North,Bangalore,Technology,Storage,Product D,9053.11,8,0.26,1597.13,2024-06-08,2024-07-22,Card
40561,Kumar,South,Hyderabad,Technology,Binders,Product C,946.34,3,0.19,1057.68,2022-09-03,2024-05-26,Card
81719,Priya,East,Chennai,Furniture,Storage,Product C,2244.5,5,0.03,1341.89,2022-04-20,2022-09-28,UPI
96231,Arun,South,Delhi,Furniture,Chairs,Product D,8459.79,2,0.19,372.76,2023-08-08,2022-09-10,Cash
17314,Kumar,North,Mumbai,Technology,Binders,Product B,,3,0.45,1860.99,2024-03-08,2023-01-07,Card
29623,Kumar,South,Bangalore,Technology,Chairs,Product B,879.22,1,0.01,1273.16,2022-10-02,2023-09-12,UPI
77675,Rahul,North,Delhi,Technology,Binders,Product B,4914.87,4,0.24,554.5,2024-05-19,2024-02-14,Cash
75082,Priya,North,Bangalore,Technology,Phones,Product B,2176.61,5,0.47,566.16,2022-03-08,2024-05-16,UPI
93624,Arun,South,Bangalore,Office Supplies,Chairs,Product D,2071.05,2,0.2,1796.71,2022-02-19,2023-06-12,Cash
43130,Rahul,South,Mumbai,Furniture,Chairs,Product A,9412.39,3,0.21,941.01,2024-03-26,2023-08-17,UPI
61756,Rahul,North,Hyderabad,Technology,Tables,Product C,,6,0.29,1265.95,2023-05-30,2024-06-08,Cash
36292,Sneha,East,Chennai,Furniture,Chairs,Product C,6992.68,6,0.23,542.59,2022-08-14,2023-05-23,Card
96206,Priya,West,Hyderabad,Technology,Storage,Product B,2465.4,7,0.08,59.23,2023-08-01,2023-11-05,UPI
